reporting_month,account_id,product,tenure_months,credit_limit,spend,balance,revolve_balance,delinquency_bucket
2023-01-01,100375,Student,39,10000,0.0,1052.23,365.22,Current
2023-01-01,100376,Low APR,4,2500,0.0,1156.91,902.64,30-59 DPD
2023-01-01,100377,Travel Reward,7,2500,79.8,194.5,0.0,Current
2023-01-01,100378,Travel Reward,82,10000,0.0,1268.13,0.0,Current
2023-01-01,100379,Student,100,2500,121.94,276.02,46.56,Current
2023-01-01,100380,Travel Reward,107,2500,497.1,454.95,0.0,Current
2023-01-01,100381,Student,42,10000,0.0,4554.21,2185.02,Current
2023-01-01,100382,Low APR,57,10000,175.39,2143.93,1184.34,Current
2023-01-01,100383,Low APR,22,10000,639.81,3322.56,1575.8,1-29 DPD
2023-01-01,100384,Travel Reward,83,5000,94.06,82.46,47.52,Current
2023-01-01,100385,Cashback,6,5000,638.31,1503.21,0.0,Current
2023-01-01,100386,Travel Reward,16,2500,94.48,1249.11,832.93,Current
2023-01-01,100387,Cashback,87,2500,33.35,1083.11,0.0,Current
2023-01-01,100388,Cashback,63,15000,239.81,4932.79,0.0,Current
2023-01-01,100389,Travel Reward,79,2500,14.3,676.51,0.0,Current
2023-01-01,100390,Cashback,67,25000,519.15,7323.78,5690.47,Current
2023-01-01,100391,Cashback,12,2500,1004.39,579.85,416.57,Current
2023-01-01,100392,Low APR,4,5000,85.26,1309.56,0.0,Current
2023-01-01,100393,Low APR,64,10000,31.54,2514.13,0.0,Current
2023-01-01,100394,Cashback,36,5000,38.39,1296.26,237.7,Current
2023-01-01,100395,Low APR,82,5000,0.0,533.37,0.0,Current
2023-01-01,100396,Cashback,94,10000,26.37,1801.31,1138.44,Current
2023-01-01,100397,Low APR,90,1000,401.0,454.09,290.87,Current
2023-01-01,100398,Cashback,89,1000,162.84,47.95,6.03,Current
2023-01-01,100399,Cashback,115,2500,10.43,268.12,0.0,Current
2023-01-01,100400,Cashback,37,2500,0.0,1571.05,0.0,Current
2023-01-01,100401,Travel Reward,29,5000,0.0,313.44,0.0,Current
2023-01-01,100402,Low APR,94,2500,415.75,819.38,0.0,Current
2023-01-01,100403,Low APR,31,5000,22.48,3196.55,661.27,Current
2023-01-01,100404,Cashback,88,15000,0.0,2930.62,0.0,60-89 DPD
2023-01-01,100405,Low APR,32,5000,50.51,451.54,353.53,Current
2023-01-01,100406,Travel Reward,2,10000,1720.45,3584.14,0.0,Current
2023-01-01,100407,Cashback,96,5000,633.07,1402.3,594.65,Current
2023-01-01,100408,Cashback,29,2500,19.6,935.66,220.11,Current
2023-01-01,100409,Travel Reward,55,10000,224.4,2290.34,0.0,Current
2023-01-01,100410,Cashback,62,5000,12.41,1894.23,0.0,Current
2023-01-01,100411,Low APR,66,2500,45.47,1297.07,0.0,Current
2023-01-01,100412,Cashback,80,5000,403.16,994.96,0.0,Current
2023-01-01,100413,Travel Reward,22,2500,0.0,560.66,123.86,Current
2023-01-01,100414,Student,63,15000,103.8,2443.15,0.0,Current
2023-01-01,100415,Cashback,102,1000,800.0,548.87,323.57,Current
2023-01-01,100416,Cashback,58,1000,0.0,238.19,112.48,Current
2023-01-01,100417,Travel Reward,71,15000,336.72,9919.89,1599.11,Current
2023-01-01,100418,Student,88,10000,90.27,2446.18,0.0,Current
2023-01-01,100419,Student,8,5000,0.0,633.64,0.0,Current
2023-01-01,100420,Student,32,10000,9.51,2638.12,1199.65,Current
2023-01-01,100421,Cashback,96,2500,0.0,340.34,0.0,Current
2023-01-01,100422,Low APR,76,5000,49.71,1837.91,887.87,Current
2023-01-01,100423,Student,83,1000,408.44,209.87,0.0,Current
2023-01-01,100424,Travel Reward,76,10000,172.94,1694.06,862.15,Current
2023-01-01,100425,Student,72,10000,0.0,1338.85,0.0,Current
2023-01-01,100426,Low APR,79,15000,19.83,4982.79,2175.63,Current
2023-01-01,100427,Cashback,47,2500,18.97,40.81,21.97,Current
2023-01-01,100428,Cashback,67,15000,37.5,2549.45,1745.97,Current
2023-01-01,100429,Cashback,29,1000,0.0,147.67,38.02,Current
2023-01-01,100430,Cashback,79,10000,65.23,670.59,0.0,Current
2023-01-01,100431,Student,105,2500,207.76,384.32,0.0,Current
2023-01-01,100432,Cashback,102,10000,98.58,1212.27,830.71,30-59 DPD
2023-01-01,100433,Student,5,5000,0.0,2387.2,0.0,60-89 DPD
2023-01-01,100434,Student,57,5000,166.62,2269.77,1252.63,Current
2023-01-01,100435,Cashback,5,15000,8.8,3625.5,397.19,30-59 DPD
2023-01-01,100436,Cashback,35,2500,138.17,136.06,0.0,Current
2023-01-01,100437,Cashback,33,2500,0.0,480.41,297.29,Current
2023-01-01,100438,Low APR,107,25000,8.19,5938.62,653.57,1-29 DPD
2023-01-01,100439,Cashback,28,10000,63.56,3393.4,2322.2,Current
2023-01-01,100440,Student,43,5000,0.0,813.06,120.57,Current
2023-01-01,100441,Low APR,71,15000,283.51,3955.28,1030.76,Current
2023-01-01,100442,Low APR,28,5000,0.0,1558.18,0.0,60-89 DPD
2023-01-01,100443,Cashback,62,2500,1475.53,511.53,437.53,Current
2023-01-01,100444,Low APR,47,15000,7848.39,4014.97,0.0,Current
2023-01-01,100445,Cashback,65,15000,0.0,5988.19,0.0,Current
2023-01-01,100446,Low APR,54,5000,915.17,2029.72,552.22,Current
2023-01-01,100447,Cashback,1,2500,35.65,666.69,0.0,Current
2023-01-01,100448,Cashback,75,5000,379.93,314.81,0.0,Current
2023-01-01,100449,Cashback,28,2500,27.57,240.19,24.3,Current
2023-01-01,100450,Student,68,10000,11.83,2259.91,458.99,Current
2023-01-01,100451,Travel Reward,60,5000,94.11,208.65,103.03,Current
2023-01-01,100452,Travel Reward,104,15000,678.79,2070.6,0.0,Current
2023-01-01,100453,Travel Reward,118,15000,167.1,2638.07,363.93,Current
2023-01-01,100454,Low APR,61,15000,35.35,7535.79,0.0,Current
2023-01-01,100455,Student,3,1000,413.18,105.2,93.71,Current
2023-01-01,100456,Travel Reward,118,5000,562.4,886.12,0.0,60-89 DPD
2023-01-01,100457,Cashback,98,10000,4471.57,4806.19,2143.73,Current
2023-01-01,100458,Student,42,5000,45.26,2156.26,1713.96,Current
2023-01-01,100459,Cashback,98,15000,209.84,2499.63,0.0,1-29 DPD
2023-01-01,100460,Cashback,64,10000,117.45,2479.77,1224.61,Current
2023-01-01,100461,Cashback,116,10000,10.77,5028.24,3452.15,Current
2023-01-01,100462,Low APR,65,1000,0.0,299.88,70.87,Current
2023-01-01,100463,Cashback,53,1000,52.27,233.3,0.0,Current
2023-01-01,100464,Student,116,5000,0.0,671.91,255.42,60-89 DPD
2023-01-01,100465,Cashback,12,5000,0.0,1175.57,0.0,Current
2023-01-01,100466,Student,1,5000,2290.6,2463.72,0.0,Current
2023-01-01,100467,Low APR,69,5000,0.0,1897.67,0.0,Current
2023-01-01,100468,Cashback,82,15000,0.0,557.44,100.65,60-89 DPD
2023-01-01,100469,Travel Reward,21,2500,102.37,769.15,0.0,Current
2023-01-01,100470,Student,59,1000,62.4,14.02,10.2,Current
2023-01-01,100471,Travel Reward,52,15000,60.46,877.9,0.0,Current
2023-01-01,100472,Travel Reward,15,2500,0.0,537.97,0.0,Current
2023-01-01,100473,Travel Reward,90,25000,540.36,9735.86,0.0,30-59 DPD
2023-01-01,100474,Student,33,5000,288.05,2344.5,324.71,Current
2023-01-01,100475,Cashback,50,25000,96.59,6466.08,2027.55,Current
2023-01-01,100476,Student,74,1000,597.34,262.59,45.54,Current
2023-01-01,100477,Travel Reward,14,10000,1598.89,2429.42,0.0,Current
2023-01-01,100478,Low APR,66,2500,597.56,388.2,0.0,Current
2023-01-01,100479,Cashback,7,2500,690.83,786.81,366.66,Current
2023-01-01,100480,Travel Reward,50,10000,0.0,6381.39,0.0,Current
2023-01-01,100481,Travel Reward,78,5000,15.95,1473.8,345.57,Current
2023-01-01,100482,Cashback,57,5000,120.03,873.88,0.0,Current
2023-01-01,100483,Low APR,20,10000,25.97,3512.26,0.0,Current
2023-01-01,100484,Low APR,56,10000,0.0,2677.95,596.84,Current
2023-01-01,100485,Cashback,34,2500,126.53,378.98,336.12,1-29 DPD
2023-01-01,100486,Cashback,82,1000,0.0,262.09,0.0,Current
2023-01-01,100487,Low APR,117,10000,62.15,3896.86,0.0,Current
2023-01-01,100488,Low APR,104,10000,199.89,1652.86,558.89,Current
2023-01-01,100489,Cashback,114,1000,35.35,271.89,131.14,Current
2023-01-01,100490,Low APR,86,5000,0.0,1432.6,637.61,Current
2023-01-01,100491,Travel Reward,54,5000,0.0,1121.73,183.45,Current
2023-01-01,100492,Low APR,100,5000,343.84,970.58,407.37,Current
2023-01-01,100493,Low APR,99,2500,175.42,543.39,258.2,Current
2023-01-01,100494,Travel Reward,82,2500,744.86,788.66,100.8,Current
2023-01-01,100495,Travel Reward,18,5000,317.11,122.27,101.7,1-29 DPD
2023-01-01,100496,Cashback,47,2500,132.51,831.12,0.0,1-29 DPD
2023-01-01,100497,Low APR,14,2500,59.85,964.39,0.0,Current
2023-01-01,100498,Travel Reward,42,1000,184.98,42.52,36.5,1-29 DPD
2023-01-01,100499,Travel Reward,58,1000,0.0,521.07,85.4,Current
2023-01-01,100500,Low APR,49,2500,42.45,498.13,378.98,Current
2023-01-01,100501,Low APR,68,5000,103.04,862.93,0.0,Current
2023-01-01,100502,Travel Reward,59,15000,0.0,1577.27,1368.02,Current
2023-01-01,100503,Travel Reward,37,5000,26.9,69.61,57.37,Current
2023-01-01,100504,Travel Reward,42,2500,141.32,1050.13,350.21,Current
2023-01-01,100505,Cashback,69,2500,223.33,698.3,312.35,Current
2023-01-01,100506,Cashback,19,10000,907.05,3688.58,0.0,Current
2023-01-01,100507,Cashback,41,2500,111.83,655.38,0.0,Current
2023-01-01,100508,Cashback,110,5000,216.57,1371.3,1125.62,Current
2023-01-01,100509,Low APR,30,5000,26.49,2119.13,582.92,Current
2023-01-01,100510,Travel Reward,23,5000,0.0,4500.0,4500.0,Charge-off
2023-01-01,100511,Student,38,1000,46.94,251.59,154.71,Current
2023-01-01,100512,Student,94,10000,26.25,2797.93,0.0,1-29 DPD
2023-01-01,100513,Cashback,20,10000,135.84,1463.64,570.12,Current
2023-01-01,100514,Travel Reward,48,10000,26.64,3374.91,0.0,Current
2023-01-01,100515,Travel Reward,5,2500,21.59,219.79,0.0,Current
2023-01-01,100516,Student,48,10000,50.68,4901.51,779.56,Current
2023-01-01,100517,Travel Reward,40,10000,0.0,1149.46,683.44,Current
2023-01-01,100518,Cashback,68,15000,210.14,1692.23,0.0,Current
2023-01-01,100519,Low APR,107,10000,1140.43,2613.67,516.95,Current
2023-01-01,100520,Low APR,116,1000,0.0,374.5,0.0,Current
2023-01-01,100521,Travel Reward,99,15000,86.51,5550.42,3294.66,30-59 DPD
2023-01-01,100522,Cashback,10,5000,1405.51,737.55,0.0,Current
2023-01-01,100523,Cashback,58,2500,2000.0,674.67,197.28,Current
2023-01-01,100524,Travel Reward,79,5000,1033.82,1719.19,1395.47,Current
2023-01-01,100525,Travel Reward,8,10000,178.41,1001.21,302.16,Current
2023-01-01,100526,Travel Reward,66,2500,0.0,626.45,0.0,Current
2023-01-01,100527,Travel Reward,99,1000,166.18,296.19,257.92,Current
2023-01-01,100528,Cashback,12,5000,193.78,1703.47,561.23,Current
2023-01-01,100529,Cashback,20,5000,126.99,1120.56,551.24,Current
2023-01-01,100530,Low APR,92,15000,2187.63,7721.85,6214.45,Current
2023-01-01,100531,Travel Reward,13,2500,6.57,557.53,351.17,Current
2023-01-01,100532,Travel Reward,95,10000,16.8,4556.78,3112.84,30-59 DPD
2023-01-01,100533,Student,57,5000,0.0,1511.66,400.32,Current
2023-01-01,100534,Student,56,2500,13.24,860.14,0.0,Current
2023-01-01,100535,Low APR,64,15000,5.05,2145.75,0.0,Current
2023-01-01,100536,Cashback,95,10000,0.0,801.24,678.02,Current
2023-01-01,100537,Travel Reward,36,2500,19.3,956.59,165.45,Current
2023-01-01,100538,Low APR,18,15000,52.9,5299.88,0.0,Current
2023-01-01,100539,Travel Reward,108,1000,126.27,130.83,48.43,Current
2023-01-01,100540,Cashback,24,2500,711.78,1090.51,0.0,Current
2023-01-01,100541,Low APR,25,5000,535.99,1862.2,1418.24,Current
2023-01-01,100542,Student,112,2500,0.0,425.55,0.0,Current
2023-01-01,100543,Low APR,54,2500,0.0,435.68,0.0,Current
2023-01-01,100544,Cashback,25,5000,433.16,3809.66,2281.75,Current
2023-01-01,100545,Low APR,56,2500,0.0,1212.08,0.0,Current
2023-01-01,100546,Travel Reward,2,15000,1089.57,1931.12,1283.27,Current
2023-01-01,100547,Travel Reward,89,2500,0.0,526.33,254.22,Current
2023-01-01,100548,Low APR,82,5000,24.31,1683.85,1047.31,Current
2023-01-01,100549,Cashback,40,15000,0.0,5709.39,0.0,Current
2023-01-01,100550,Cashback,26,5000,131.29,470.51,260.16,Current
2023-01-01,100551,Travel Reward,27,2500,93.78,237.35,0.0,Current
2023-01-01,100552,Cashback,59,10000,828.42,3309.93,0.0,Current
2023-01-01,100553,Travel Reward,102,5000,149.13,171.04,29.55,Current
2023-01-01,100554,Travel Reward,61,1000,254.13,217.4,125.93,Current
2023-01-01,100555,Travel Reward,65,2500,0.0,155.74,0.0,Current
2023-01-01,100556,Student,52,10000,136.36,1322.98,0.0,Current
2023-01-01,100557,Cashback,68,25000,58.43,2579.46,1996.89,Current
2023-01-01,100558,Cashback,80,2500,347.23,1667.81,0.0,Current
2023-01-01,100559,Student,77,5000,16.36,1810.75,0.0,30-59 DPD
2023-01-01,100560,Cashback,51,5000,2657.57,1766.21,337.97,Current
2023-01-01,100561,Low APR,106,5000,0.0,1245.14,0.0,Current
2023-01-01,100562,Travel Reward,61,25000,0.0,3741.12,0.0,Current
2023-01-01,100563,Cashback,78,5000,18.47,622.43,511.21,Current
2023-01-01,100564,Travel Reward,109,2500,96.24,211.28,0.0,Current
2023-01-01,100565,Student,18,1000,800.0,188.69,0.0,Current
2023-01-01,100566,Cashback,82,1000,296.7,479.07,219.88,Current
2023-01-01,100567,Cashback,6,5000,1193.88,822.9,0.0,Current
2023-01-01,100568,Low APR,108,25000,46.58,5917.72,0.0,1-29 DPD
2023-01-01,100569,Cashback,31,5000,0.0,866.86,598.41,Current
2023-01-01,100570,Travel Reward,99,15000,307.4,1001.52,0.0,Current
2023-01-01,100571,Low APR,117,2500,0.0,1308.23,0.0,30-59 DPD
2023-01-01,100572,Cashback,118,15000,179.81,6035.55,5130.49,Current
2023-01-01,100573,Cashback,111,10000,0.0,6096.75,2074.01,Current
2023-01-01,100574,Low APR,74,5000,9.51,2057.69,0.0,Current
2023-01-01,100575,Cashback,110,15000,76.25,5520.03,0.0,Current
2023-01-01,100576,Low APR,21,5000,0.0,612.91,400.51,Current
2023-01-01,100577,Cashback,60,2500,359.68,237.25,0.0,Current
2023-01-01,100578,Low APR,50,5000,148.5,2785.02,0.0,Current
2023-01-01,100579,Low APR,87,5000,1791.4,3293.56,1581.65,Current
2023-01-01,100580,Low APR,79,5000,261.18,1728.56,395.47,Current
2023-01-01,100581,Cashback,108,2500,95.87,934.29,0.0,Current
2023-01-01,100582,Travel Reward,75,10000,922.57,350.87,0.0,Current
2023-01-01,100583,Travel Reward,112,15000,61.99,4223.95,0.0,Current
2023-01-01,100584,Cashback,116,1000,190.33,242.07,0.0,Current
2023-01-01,100585,Travel Reward,99,2500,0.0,235.59,104.97,60-89 DPD
2023-01-01,100586,Travel Reward,6,5000,230.44,4094.42,0.0,Current
2023-01-01,100587,Cashback,69,5000,136.71,1051.62,122.78,Current
2023-01-01,100588,Low APR,107,10000,198.02,3187.13,2063.1,Current
2023-01-01,100589,Travel Reward,114,15000,0.0,2287.52,1651.96,1-29 DPD
2023-01-01,100590,Cashback,107,25000,45.87,5706.19,4420.76,Current
2023-01-01,100591,Travel Reward,76,1000,702.35,186.26,0.0,Current
2023-01-01,100592,Cashback,10,5000,1809.57,2383.06,1160.33,Current
2023-01-01,100593,Cashback,10,5000,306.43,2079.8,1826.22,Current
2023-01-01,100594,Cashback,60,25000,0.0,5009.07,0.0,30-59 DPD
2023-01-01,100595,Student,47,5000,1205.49,903.45,0.0,Current
2023-01-01,100596,Travel Reward,76,1000,165.32,252.23,205.59,Current
2023-01-01,100597,Low APR,97,10000,0.0,3693.76,1114.43,1-29 DPD
2023-01-01,100598,Student,46,15000,0.0,7008.91,4269.19,Current
2023-01-01,100599,Cashback,18,5000,0.0,4500.0,4500.0,90+ DPD
2023-01-01,100600,Low APR,98,10000,0.0,809.36,0.0,1-29 DPD
2023-01-01,100601,Cashback,37,10000,0.0,3980.43,961.38,1-29 DPD
2023-01-01,100602,Cashback,119,2500,96.55,1095.89,177.22,Current
2023-01-01,100603,Cashback,51,2500,79.62,1669.93,0.0,Current
2023-01-01,100604,Travel Reward,47,2500,0.0,308.98,35.47,Current
2023-01-01,100605,Travel Reward,84,5000,0.0,607.25,0.0,Current
2023-01-01,100606,Travel Reward,111,5000,0.0,851.56,424.15,Current
2023-01-01,100607,Travel Reward,12,25000,0.0,6230.93,4739.85,Current
2023-01-01,100608,Low APR,91,15000,0.0,4946.88,0.0,Current
2023-01-01,100609,Student,84,1000,66.89,100.07,43.61,Current
2023-01-01,100610,Cashback,39,5000,205.62,532.74,167.59,Current
2023-01-01,100611,Cashback,113,10000,226.25,1328.93,147.82,Current
2023-01-01,100612,Cashback,58,15000,59.23,4504.71,2385.84,Current
2023-01-01,100613,Low APR,32,1000,23.61,228.01,88.46,Current
2023-01-01,100614,Travel Reward,15,10000,985.01,3917.4,1880.48,Current
2023-01-01,100615,Travel Reward,89,2500,123.97,336.19,71.77,Current
2023-01-01,100616,Student,16,25000,0.0,7409.08,0.0,Current
2023-01-01,100617,Cashback,82,2500,0.0,1059.03,0.0,Current
2023-01-01,100618,Travel Reward,79,25000,180.1,11226.79,0.0,Current
2023-01-01,100619,Cashback,31,15000,0.0,1417.77,0.0,Current
2023-01-01,100620,Travel Reward,38,1000,0.0,798.17,0.0,1-29 DPD
2023-01-01,100621,Cashback,82,2500,0.0,1117.64,543.73,Current
2023-01-01,100622,Cashback,63,5000,241.95,1242.97,136.94,Current
2023-01-01,100623,Travel Reward,88,15000,234.92,8764.0,0.0,Current
2023-01-01,100624,Cashback,68,10000,275.98,2424.06,0.0,Current
2023-01-01,100625,Travel Reward,102,15000,0.0,13500.0,13500.0,90+ DPD
2023-01-01,100626,Travel Reward,63,10000,0.0,739.49,0.0,Current
2023-01-01,100627,Low APR,29,5000,445.93,1638.1,648.41,Current
2023-01-01,100628,Travel Reward,115,2500,0.0,938.98,712.76,Current
2023-01-01,100629,Travel Reward,25,2500,37.83,980.45,246.23,Current
2023-01-01,100630,Low APR,88,25000,38.01,1434.38,441.15,Current
2023-01-01,100631,Cashback,34,25000,99.19,4718.88,0.0,1-29 DPD
2023-01-01,100632,Low APR,112,10000,250.97,3241.64,0.0,Current
2023-01-01,100633,Travel Reward,83,1000,594.83,605.13,0.0,Current
2023-01-01,100634,Cashback,110,10000,0.0,5061.85,4331.13,Current
2023-01-01,100635,Cashback,36,5000,20.48,2021.55,622.62,Current
2023-01-01,100636,Low APR,113,1000,800.0,143.48,48.54,Current
2023-01-01,100637,Cashback,68,5000,302.6,329.86,193.56,Current
2023-01-01,100638,Cashback,71,2500,91.55,446.08,218.04,Current
2023-01-01,100639,Travel Reward,101,2500,0.0,989.27,0.0,Current
2023-01-01,100640,Low APR,10,1000,59.54,353.85,223.85,Current
2023-01-01,100641,Student,99,25000,190.66,8626.34,4243.17,Current
2023-01-01,100642,Low APR,49,25000,0.0,12157.37,0.0,Current
2023-01-01,100643,Travel Reward,62,1000,54.05,88.97,68.6,Current
2023-01-01,100644,Cashback,12,2500,573.93,872.76,0.0,Current
2023-01-01,100645,Cashback,74,5000,0.0,971.63,0.0,30-59 DPD
2023-01-01,100646,Cashback,41,10000,0.0,5046.55,0.0,Current
2023-01-01,100647,Cashback,4,1000,0.0,355.78,0.0,Current
2023-01-01,100648,Cashback,84,25000,78.03,9212.96,0.0,Current
2023-01-01,100649,Cashback,93,2500,244.15,1286.78,281.39,1-29 DPD
2023-01-01,100650,Low APR,33,10000,0.0,2980.36,2427.14,Current
2023-01-01,100651,Student,38,1000,127.32,210.95,0.0,Current
2023-01-01,100652,Travel Reward,73,2500,71.21,1070.06,961.6,Current
2023-01-01,100653,Travel Reward,58,5000,251.68,104.35,40.55,Current
2023-01-01,100654,Cashback,15,10000,0.0,4900.74,0.0,Current
2023-01-01,100655,Cashback,7,10000,0.0,1258.15,0.0,Current
2023-01-01,100656,Cashback,112,5000,0.0,406.33,0.0,Current
2023-01-01,100657,Travel Reward,50,5000,25.68,1188.41,874.02,Current
2023-01-01,100658,Cashback,94,5000,20.51,1042.18,0.0,60-89 DPD
2023-01-01,100659,Travel Reward,73,2500,45.73,505.04,205.59,30-59 DPD
2023-01-01,100660,Low APR,15,1000,0.0,482.07,404.9,Current
2023-01-01,100661,Travel Reward,102,2500,79.97,1259.64,0.0,Current
2023-01-01,100662,Low APR,72,5000,758.28,1293.38,387.92,Current
2023-01-01,100663,Travel Reward,47,10000,724.51,5490.23,3211.01,Current
2023-01-01,100664,Low APR,63,5000,0.0,1057.55,415.86,Current
2023-01-01,100665,Travel Reward,91,10000,176.17,6176.23,0.0,Current
2023-01-01,100666,Travel Reward,93,10000,356.74,1789.91,832.53,Current
2023-01-01,100667,Cashback,5,25000,508.43,2444.11,979.17,1-29 DPD
2023-01-01,100668,Travel Reward,58,5000,160.61,1358.66,136.42,Current
2023-01-01,100669,Cashback,113,15000,0.0,2539.32,686.63,Current
2023-01-01,100670,Travel Reward,89,15000,149.61,1967.76,0.0,Current
2023-01-01,100671,Low APR,66,15000,481.38,3775.68,3362.16,Current
2023-01-01,100672,Cashback,81,5000,214.75,1775.37,0.0,Current
2023-01-01,100673,Cashback,42,1000,119.58,558.48,0.0,Current
2023-01-01,100674,Cashback,53,2500,302.65,598.74,0.0,Current
2023-01-01,100675,Travel Reward,4,5000,0.0,1156.02,612.82,Current
2023-01-01,100676,Cashback,31,5000,0.0,772.96,391.4,Current
2023-01-01,100677,Travel Reward,75,10000,1039.1,4664.09,1127.27,Current
2023-01-01,100678,Low APR,45,10000,0.0,6940.8,2242.77,Current
2023-01-01,100679,Cashback,53,2500,335.52,620.58,479.26,Current
2023-01-01,100680,Low APR,38,10000,0.0,4534.63,0.0,Current
2023-01-01,100681,Low APR,58,2500,0.0,598.71,0.0,Current
2023-01-01,100682,Travel Reward,90,1000,0.0,119.24,0.0,Current
2023-01-01,100683,Cashback,94,15000,0.0,5699.75,3192.11,Current
2023-01-01,100684,Student,71,25000,915.15,11439.67,0.0,Current
2023-01-01,100685,Travel Reward,119,10000,0.0,3779.34,0.0,Current
2023-01-01,100686,Student,33,10000,929.39,4458.47,2348.98,Current
2023-01-01,100687,Cashback,4,1000,53.49,184.83,0.0,Current
2023-01-01,100688,Low APR,115,15000,57.52,2803.49,0.0,Current
2023-01-01,100689,Travel Reward,54,2500,112.45,415.55,235.25,Current
2023-01-01,100690,Low APR,51,1000,0.0,339.54,0.0,Current
2023-01-01,100691,Travel Reward,95,1000,223.54,141.04,113.56,Current
2023-01-01,100692,Cashback,86,5000,136.78,1759.99,344.2,Current
2023-01-01,100693,Cashback,13,15000,18.16,6126.32,818.03,Current
2023-01-01,100694,Low APR,48,25000,764.11,5770.89,4245.17,Current
2023-01-01,100695,Student,10,5000,35.54,1466.83,0.0,1-29 DPD
2023-01-01,100696,Travel Reward,79,2500,0.0,311.09,45.27,Current
2023-01-01,100697,Cashback,26,10000,0.0,1550.69,1058.48,Current
2023-01-01,100698,Cashback,52,10000,222.83,2028.48,1586.94,Current
2023-01-01,100699,Cashback,66,10000,1367.06,1065.96,498.48,1-29 DPD
2023-01-01,100700,Travel Reward,62,2500,0.0,516.55,216.18,Current
2023-01-01,100701,Travel Reward,53,5000,230.26,1029.8,176.55,Current
2023-01-01,100702,Low APR,103,5000,0.0,1552.87,0.0,Current
2023-01-01,100703,Cashback,35,15000,232.97,6366.82,3879.96,1-29 DPD
2023-01-01,100704,Travel Reward,108,10000,0.0,2341.59,474.23,Current
